target,kepid,tce_plnt_num,label,period,epoch,duration_hours,original_label
KIC_2303903,2303903,1,1,3.70852,134.488,1.605,PC
KIC_2437505,2437505,2,0,21.4767,139.951,7.936,AFP
KIC_2437783,2437783,1,0,7.45345,131.735,4.123,AFP
KIC_2448307,2448307,1,0,1.5993,132.036,4.827,NTP
KIC_2449053,2449053,1,0,0.739747,131.816,2.321,AFP
KIC_2449074,2449074,1,0,4.94406,134.193,3.107,AFP
KIC_2449074,2449074,2,0,4.94409,131.714,2.997,AFP
KIC_2571868,2571868,2,0,0.534613,131.917,1.503,AFP
KIC_2571868,2571868,3,0,0.52569,131.943,1.463,AFP
KIC_2572029,2572029,1,1,6.00611,133.411,3.858,PC
KIC_2573056,2573056,1,0,0.631787,131.91,1.123,AFP
KIC_2710406,2710406,2,0,4.2536,135.292,15.02,AFP
KIC_2710406,2710406,3,0,4.25357,133.929,15.01,AFP
KIC_2710623,2710623,1,0,0.510487,131.629,2.408,AFP
KIC_2719928,2719928,1,0,4.19091,134.813,8.452,NTP
KIC_2719928,2719928,2,0,29.3377,136.738,8.602,NTP
KIC_2719928,2719928,3,0,1.72646,132.319,5.479,NTP
KIC_2853280,2853280,2,0,1.32106,132.664,2.041,AFP
KIC_2853280,2853280,3,0,1.30019,132.291,4.411,AFP
KIC_2985054,2985054,1,0,0.9129,131.543,2.333,NTP
KIC_2985396,2985396,1,0,1.30588,131.721,2.659,AFP
KIC_2985396,2985396,2,0,1.30605,132.342,4.693,AFP
KIC_1433980,1433980,2,0,1.59261,132.547,1.623,AFP
KIC_1433980,1433980,3,0,1.59957,133.063,3.764,AFP
KIC_1434660,1434660,1,0,0.528498,131.791,1.211,AFP
KIC_1434660,1434660,2,0,0.528502,131.573,1.04,AFP
KIC_1724222,1724222,1,0,0.888567,132.114,3.942,AFP
KIC_1724222,1724222,2,0,0.888633,131.667,2.565,AFP
KIC_1724513,1724513,1,0,1.97518,131.637,1.622,AFP
KIC_1724719,1724719,1,1,5.79186,133.351,3.381,PC
KIC_2011424,2011424,1,0,0.521164,131.61,1.312,AFP
KIC_2011424,2011424,2,0,0.521309,131.679,1.95,AFP
KIC_2011424,2011424,3,0,0.521095,131.967,2.0,AFP
KIC_2012722,2012722,1,0,2.32604,131.869,3.008,AFP
KIC_2012722,2012722,2,0,2.32639,133.194,1.918,AFP
KIC_2163326,2163326,1,0,459.252,260.339,3.001,NTP
KIC_2164169,2164169,1,1,32.3125,133.859,6.345,PC
KIC_2304168,2304168,1,0,0.524588,131.991,2.274,AFP
KIC_2304168,2304168,2,0,0.524502,131.975,1.985,AFP
KIC_2304235,2304235,1,0,0.570592,132.054,1.154,AFP
KIC_2304235,2304235,2,0,0.570607,131.855,1.5,AFP
KIC_2437804,2437804,1,0,7.45325,131.754,3.335,AFP
KIC_2438062,2438062,1,0,2.44292,132.022,3.977,AFP
KIC_2449090,2449090,1,0,4.94405,134.192,4.521,AFP
KIC_2449090,2449090,2,0,4.94403,131.723,4.376,AFP
KIC_2449101,2449101,1,0,0.739723,131.829,2.409,AFP
KIC_2574201,2574201,1,0,37.4783,157.317,5.221,AFP
KIC_2574338,2574338,1,1,9.22958,138.444,2.188,PC
KIC_2574543,2574543,1,0,6.70261,134.373,3.107,AFP
KIC_2583777,2583777,1,0,0.958119,132.053,1.333,AFP
KIC_2583777,2583777,2,0,0.958091,131.582,3.0,AFP
KIC_2584163,2584163,1,1,14.5598,135.95,5.521,PC
KIC_2711123,2711123,1,0,2.85889,134.176,1.619,AFP
KIC_2711123,2711123,2,0,2.85892,132.744,1.474,AFP
KIC_2711597,2711597,1,0,0.980399,131.794,1.17,AFP
KIC_2720514,2720514,1,0,1.37126,131.948,1.606,AFP
KIC_2720582,2720582,1,0,0.710484,131.792,1.282,AFP
KIC_2853320,2853320,1,0,5.06537,135.016,9.235,AFP
KIC_2853320,2853320,2,0,5.06548,132.02,5.806,AFP
KIC_2986833,2986833,1,1,0.91218,131.812,1.211,PC
KIC_2987027,2987027,1,1,17.2763,133.839,3.957,PC
KIC_2987433,2987433,1,0,420.929,196.686,17.39,AFP
KIC_1434800,1434800,1,0,3.98649,133.455,7.779,AFP
KIC_1434800,1434800,2,0,3.98679,134.509,7.433,AFP
KIC_1434800,1434800,3,0,1.32887,132.328,4.348,NTP
KIC_1724719,1724719,2,1,10.0991,132.315,3.302,PC
KIC_1724961,1724961,1,0,4.87285,135.638,10.53,NTP
KIC_2013883,2013883,1,0,0.764609,131.688,1.054,NTP
KIC_2014991,2014991,1,0,6.49681,132.17,2.686,AFP
KIC_2015013,2015013,1,0,13.9462,132.07,2.537,AFP
KIC_2164884,2164884,1,0,562.704,335.698,12.85,NTP
KIC_2165002,2165002,1,1,16.5681,146.152,4.166,PC
KIC_2165002,2165002,2,1,47.3331,151.413,2.964,PC
KIC_2304235,2304235,3,0,0.570606,131.667,1.494,AFP
KIC_2304320,2304320,1,1,16.5408,133.952,2.62,PC
KIC_2438070,2438070,1,0,2.44295,132.011,2.665,AFP
KIC_2438249,2438249,1,0,0.536432,131.947,1.937,NTP
KIC_2438264,2438264,1,1,15.9069,146.117,3.983,PC
KIC_2438264,2438264,2,1,4.97346,136.071,1.596,PC
KIC_2449431,2449431,1,1,86.7491,170.292,9.254,PC
KIC_2450944,2450944,1,0,0.554158,131.898,1.5,NTP
KIC_2584879,2584879,1,0,0.598688,131.745,2.198,AFP
KIC_2584879,2584879,2,0,0.598711,132.005,1.916,AFP
KIC_2584908,2584908,1,0,459.316,260.205,3.158,NTP
KIC_2585092,2585092,1,0,6.92895,132.795,11.87,AFP
KIC_2711597,2711597,2,0,0.980427,132.27,1.342,AFP
KIC_2711606,2711606,1,0,0.84118,131.567,3.144,AFP
KIC_2720582,2720582,2,0,0.710492,132.081,2.548,AFP
KIC_2720582,2720582,3,0,0.993082,131.753,3.335,NTP
KIC_2720594,2720594,1,0,3.74589,134.929,8.317,AFP
KIC_2853320,2853320,4,0,5.06529,133.014,2.605,AFP
KIC_2853446,2853446,1,1,7.3729,137.612,1.424,PC
KIC_2853780,2853780,1,1,6.21417,132.249,9.919,PC
KIC_2853828,2853828,1,0,1.07748,131.579,0.8705,AFP
KIC_2989404,2989404,2,1,1.67832,132.698,2.289,PC
KIC_2989706,2989706,1,0,1.25767,132.511,1.095,AFP
KIC_2990873,2990873,1,1,16.2238,136.023,2.591,PC
KIC_1571511,1571511,1,0,14.0225,135.528,8.076,AFP
KIC_1571511,1571511,2,0,14.0225,142.928,4.034,AFP
KIC_1571717,1571717,1,0,0.993022,131.675,2.707,NTP
KIC_1725016,1725016,1,1,7.40734,133.281,3.623,PC
KIC_1725193,1725193,1,0,2.96384,134.119,5.171,AFP
KIC_1849235,1849235,2,0,0.604581,131.88,1.187,AFP
KIC_2016979,2016979,1,0,0.827216,131.63,1.56,AFP
KIC_2016979,2016979,2,0,0.827233,132.032,1.295,AFP
KIC_2018685,2018685,1,0,4.2142,133.829,13.74,NTP
KIC_2165352,2165352,1,0,0.7906,132.079,1.246,AFP
KIC_2166200,2166200,1,0,8.09694,132.647,3.563,AFP
KIC_2166206,2166206,1,0,8.097,132.641,2.35,AFP
KIC_2305255,2305255,1,0,24.5694,155.906,14.23,NTP
KIC_2305311,2305311,1,0,1.40467,131.558,4.219,AFP
KIC_2305543,2305543,1,0,0.681138,131.577,2.407,AFP
KIC_2438490,2438490,1,0,3.31576,131.541,4.084,AFP
KIC_2438490,2438490,2,0,3.31575,133.201,3.688,AFP
KIC_2438502,2438502,1,0,8.36061,138.823,7.549,AFP
KIC_2452289,2452289,1,0,6.03514,133.234,8.892,NTP
KIC_2452440,2452440,1,0,8.09705,138.424,5.763,AFP
KIC_2575964,2575964,1,0,0.655447,131.752,1.814,AFP
KIC_2575964,2575964,2,0,0.655439,132.081,1.573,AFP
KIC_2575964,2575964,3,0,0.567993,131.63,2.0,NTP
KIC_2576107,2576107,1,1,205.583,234.746,6.003,PC
KIC_2576197,2576197,1,0,2.21702,131.793,1.812,AFP
KIC_2585092,2585092,2,0,6.92851,137.178,12.87,AFP
KIC_2585092,2585092,4,0,6.92813,135.911,21.54,AFP
KIC_2692377,2692377,1,1,1.54167,132.003,1.717,PC
KIC_2713049,2713049,1,1,2.53918,131.588,2.382,PC
KIC_2714707,2714707,2,0,0.567962,131.942,0.9872,AFP
KIC_2714707,2714707,3,0,0.567964,131.714,1.5,AFP
KIC_2720594,2720594,2,0,3.7438,133.649,14.41,AFP
KIC_2720828,2720828,1,0,1.71658,131.699,1.043,AFP
KIC_2721030,2721030,1,1,6.10023,135.592,4.666,PC
KIC_2853828,2853828,2,0,346.425,365.161,15.93,NTP
KIC_2853889,2853889,1,0,24.1878,145.841,1.742,AFP
KIC_2854181,2854181,1,1,101.132,210.183,4.341,PC
KIC_2854953,2854953,3,0,87.5994,205.804,11.64,NTP
KIC_2855603,2855603,1,0,0.758232,131.535,2.441,AFP
KIC_1572948,1572948,1,0,3.00329,132.067,1.529,AFP
KIC_1573174,1573174,1,0,0.748305,131.532,2.659,AFP
KIC_1849235,1849235,3,0,0.604589,132.014,1.501,AFP
KIC_1849702,1849702,1,1,39.8312,155.641,2.509,PC
KIC_1865042,1865042,1,1,3.48159,132.99,1.752,PC
KIC_2018685,2018685,2,0,0.552545,131.875,2.342,AFP
KIC_2018685,2018685,3,0,0.552571,131.58,2.0,AFP
KIC_2019076,2019076,1,0,3.56462,131.862,3.81,AFP
KIC_2166218,2166218,1,0,0.698717,131.679,1.846,AFP
KIC_2166218,2166218,2,0,0.698658,132.141,1.53,AFP
KIC_2305866,2305866,1,1,24.107,145.947,10.53,PC
KIC_2305866,2305866,2,1,115.232,176.649,14.5,PC
KIC_2305866,2305866,3,0,1.2809,131.504,1.667,AFP
KIC_2305866,2305866,4,0,1.28083,132.007,1.633,AFP
KIC_2306740,2306740,1,0,10.3071,138.731,4.5,AFP
KIC_2438502,2438502,2,0,8.36056,135.23,6.923,AFP
KIC_2438513,2438513,1,1,12.1842,139.055,2.416,PC
KIC_2438517,2438517,1,0,3.31581,131.523,2.737,AFP
KIC_2439211,2439211,1,0,0.499978,131.867,1.5,AFP
KIC_2452440,2452440,2,0,8.09715,134.366,4.912,AFP
KIC_2452450,2452450,1,0,8.09711,138.418,4.474,AFP
KIC_2452450,2452450,2,0,8.09718,134.365,3.951,AFP
KIC_2452920,2452920,1,0,459.246,260.345,2.43,NTP
KIC_2576224,2576224,1,0,2.21697,131.819,2.208,AFP
KIC_2576692,2576692,1,0,87.8797,194.096,9.0,AFP
KIC_2576692,2576692,2,0,87.8773,142.167,12.0,AFP
KIC_2577952,2577952,1,0,0.968147,132.498,1.877,AFP
KIC_2692377,2692377,2,0,1.54154,131.866,3.357,AFP
KIC_2692377,2692377,3,0,1.54124,132.282,4.232,AFP
KIC_2693092,2693092,1,0,39.8415,168.141,8.847,AFP
KIC_2714807,2714807,1,0,1.4511,132.016,3.943,NTP
KIC_2714887,2714887,1,0,1.93646,132.467,7.039,AFP
KIC_3351945,3351945,3,0,1.07812,131.983,2.929,AFP
KIC_3351945,3351945,4,0,1.07401,131.776,3.0,AFP
KIC_3352122,3352122,1,0,2.20245,131.971,5.803,AFP
KIC_3352122,3352122,2,0,2.20241,133.583,6.981,AFP
KIC_3440840,3440840,2,0,0.566578,131.954,2.113,AFP
KIC_3440978,3440978,1,1,38.1041,161.083,3.645,PC
KIC_3441159,3441159,1,0,0.805282,132.341,1.831,AFP
KIC_3449540,3449540,1,0,1.60599,132.495,2.5,AFP
KIC_3450040,3450040,1,1,1.16694,131.65,1.614,PC
KIC_3453026,3453026,1,0,2.44959,132.692,6.585,AFP
KIC_3534118,3534118,1,0,178.413,218.225,2.934,AFP
KIC_3534192,3534192,1,0,3.73782,133.724,8.644,AFP
KIC_3534192,3534192,2,0,3.73874,131.766,8.352,AFP
KIC_3547014,3547014,1,0,8.37684,132.876,14.14,AFP
KIC_3547014,3547014,2,0,8.37688,137.637,14.72,AFP
KIC_3547014,3547014,3,0,4.188,135.293,14.12,NTP
KIC_3547091,3547091,1,0,3.30558,134.403,2.453,AFP
KIC_3560301,3560301,1,0,4.64973,135.777,12.52,AFP
KIC_3560301,3560301,2,0,4.65019,133.389,11.87,AFP
KIC_3644071,3644071,1,0,358.99,295.865,30.96,AFP
KIC_3644071,3644071,2,0,359.04,274.228,16.18,AFP
KIC_3644116,3644116,1,0,0.859109,132.105,2.688,AFP
KIC_3644116,3644116,2,0,0.859142,131.65,3.708,AFP
KIC_3660006,3660006,2,0,0.944807,131.572,2.385,NTP
KIC_3660392,3660392,1,0,2.65169,133.87,8.636,AFP
KIC_3748250,3748250,2,0,0.560294,131.802,1.313,AFP
KIC_3764714,3764714,2,0,6.63497,134.651,8.189,AFP
KIC_3764879,3764879,1,0,1.30698,131.53,0.9676,AFP
KIC_3765054,3765054,1,0,6.51512,135.758,14.78,NTP
KIC_3103227,3103227,1,1,225.583,272.799,10.89,PC
KIC_3103473,3103473,1,1,1.92005,131.73,1.483,PC
KIC_3109550,3109550,1,1,4.87555,133.284,1.86,PC
KIC_3128325,3128325,1,0,0.979508,132.328,4.606,AFP
KIC_3128325,3128325,2,0,0.979725,132.317,3.318,AFP
KIC_3128552,3128552,1,1,8.67885,133.041,3.727,PC
KIC_3230578,3230578,2,0,6.33765,135.329,1.214,AFP
KIC_3230578,3230578,3,0,6.33695,134.199,13.88,AFP
KIC_3230578,3230578,4,0,6.33703,131.901,13.3,AFP
KIC_3240556,3240556,1,0,0.964452,131.961,1.495,AFP
KIC_3240556,3240556,2,0,0.964458,132.36,1.472,AFP
KIC_3240556,3240556,3,0,0.655656,132.115,1.663,AFP
KIC_3323168,3323168,1,0,0.681908,132.141,2.335,NTP
KIC_3323289,3323289,1,0,33.693,158.868,5.0,AFP
KIC_3323289,3323289,2,0,33.6934,147.32,4.5,AFP
KIC_3340312,3340312,1,0,30.5529,143.354,3.592,AFP
KIC_3340313,3340313,1,0,30.5529,143.349,5.326,AFP
KIC_3340360,3340360,1,0,0.569586,131.919,1.475,AFP
KIC_3353050,3353050,1,1,5.08005,133.789,5.172,PC
KIC_3353454,3353454,1,0,1.68872,132.96,7.088,NTP
KIC_3354846,3354846,1,1,18.5526,135.512,4.182,PC
KIC_3441159,3441159,2,0,0.804976,132.212,2.386,AFP
KIC_3453026,3453026,2,0,2.44938,133.375,4.376,AFP
KIC_3453214,3453214,1,1,19.6203,142.641,2.101,PC
KIC_3453272,3453272,1,0,0.753913,132.011,2.239,AFP
KIC_3539231,3539231,1,1,91.955,183.1,13.52,PC
KIC_3539521,3539521,1,0,3.03784,134.026,8.954,AFP
KIC_3539521,3539521,2,0,6.07823,134.95,10.41,NTP
KIC_3547091,3547091,2,0,3.30558,132.75,1.758,AFP
KIC_3547178,3547178,2,0,5.86479,134.017,17.27,AFP
KIC_3560660,3560660,1,0,0.520157,131.587,1.573,AFP
KIC_3560660,3560660,2,0,0.520171,131.843,1.542,AFP
KIC_3560871,3560871,1,0,0.798092,131.884,2.035,AFP
KIC_3560871,3560871,2,0,0.798111,132.279,2.629,AFP
KIC_3644128,3644128,1,0,0.892261,131.778,2.012,NTP
KIC_3644505,3644505,1,0,119.682,176.131,11.33,AFP
KIC_3644523,3644523,1,0,119.677,176.127,30.43,AFP
KIC_3660392,3660392,2,0,2.65181,132.413,9.277,AFP
KIC_3660924,3660924,1,1,4.24157,133.453,2.886,PC
KIC_3749134,3749134,1,1,11.3013,134.917,3.967,PC
KIC_3749365,3749365,1,1,1.97376,133.293,1.844,PC
KIC_2993589,2993589,1,0,0.508748,131.774,1.519,AFP
KIC_2993589,2993589,2,0,0.508727,131.626,1.631,AFP
KIC_3109924,3109924,1,0,1.12617,132.225,3.424,NTP
KIC_3109930,3109930,1,0,37.8103,158.357,8.654,AFP
KIC_3109937,3109937,1,0,37.8105,158.346,8.993,AFP
KIC_3110937,3110937,1,0,1.89123,132.701,3.93,AFP
KIC_3128552,3128552,2,1,4.02577,135.433,2.844,PC
KIC_3128552,3128552,3,1,2.50476,133.636,2.432,PC
KIC_3128793,3128793,1,1,24.6789,137.776,14.61,PC
KIC_3230753,3230753,1,0,17.7337,143.93,6.949,AFP
KIC_3230787,3230787,1,0,17.734,143.923,7.293,AFP
KIC_3230805,3230805,1,1,3.91682,133.594,2.128,PC
KIC_3240556,3240556,4,0,0.655576,131.953,1.186,AFP
KIC_3240556,3240556,5,0,0.655653,131.68,2.091,AFP
KIC_3240706,3240706,1,0,5.49001,134.093,2.79,AFP
KIC_3240706,3240706,2,0,5.48993,131.522,3.105,AFP
KIC_3324644,3324644,1,0,2.88246,131.631,7.269,NTP
KIC_3340360,3340360,2,0,0.569592,131.55,1.415,AFP
KIC_3341760,3341760,1,0,0.523453,131.725,1.279,AFP
KIC_3341760,3341760,2,0,0.523503,131.948,1.007,AFP
KIC_3354855,3354855,1,0,0.871662,131.702,3.971,NTP
KIC_3355104,3355104,1,1,47.0627,171.949,1.962,PC
KIC_3441340,3441340,1,0,0.80621,131.771,1.053,AFP
KIC_3441340,3441340,2,0,0.806201,132.175,0.8273,AFP
KIC_3441784,3441784,1,0,52.569,132.402,6.685,AFP
KIC_3441784,3441784,2,0,0.603286,131.701,2.0,AFP
KIC_3453272,3453272,2,0,0.753926,131.756,2.489,AFP
KIC_3453272,3453272,3,0,0.753962,132.237,2.39,AFP
KIC_3453494,3453494,1,0,0.515486,131.92,1.5,AFP
KIC_3453494,3453494,2,0,0.51548,131.661,1.558,AFP
KIC_3539521,3539521,3,0,3.03954,132.751,2.977,AFP
KIC_3539869,3539869,1,0,2.68722,132.819,8.89,AFP
KIC_3547178,3547178,3,0,5.86075,131.535,17.59,AFP
KIC_3547187,3547187,1,0,5.86584,133.871,14.92,AFP
KIC_3547187,3547187,2,0,5.86551,132.517,12.38,AFP
KIC_3547315,3547315,1,0,0.642349,131.91,1.852,AFP
KIC_3561464,3561464,1,1,7.31945,137.224,4.736,PC
KIC_3561464,3561464,2,1,35.7995,144.959,8.579,PC
KIC_3561656,3561656,1,0,1.91717,133.052,2.727,AFP
KIC_3561656,3561656,2,0,0.958554,131.723,2.366,AFP
KIC_3644523,3644523,2,0,119.682,154.532,16.85,AFP
KIC_3644542,3644542,1,0,119.68,154.547,17.66,AFP
KIC_3644542,3644542,2,0,119.679,176.104,15.0,AFP
KIC_3644602,3644602,1,0,359.099,415.355,14.61,AFP
KIC_3661361,3661361,2,0,0.690469,132.068,2.099,NTP
KIC_3749389,3749389,1,0,8.64429,138.721,14.83,NTP
KIC_3749389,3749389,2,0,3.45906,131.885,10.21,NTP
KIC_3749833,3749833,1,0,1.55048,132.05,3.091,NTP
KIC_2994888,2994888,1,0,0.74312,131.871,2.454,AFP
KIC_2994888,2994888,2,0,0.743114,131.511,2.5,AFP
KIC_2995392,2995392,1,1,30.4549,140.762,6.232,PC
KIC_2995823,2995823,1,0,3.14622,132.88,4.954,AFP
KIC_3112129,3112129,1,0,0.975303,132.171,1.167,AFP
KIC_3112129,3112129,2,0,0.975302,131.681,1.217,AFP
KIC_3113266,3113266,1,0,0.995853,132.35,0.7639,AFP
KIC_3113266,3113266,2,0,0.995854,131.851,0.8286,AFP
KIC_3130300,3130300,1,0,5.76567,133.318,2.654,AFP
KIC_3130548,3130548,1,0,0.878859,132.372,1.126,AFP
KIC_3130548,3130548,2,0,0.878839,131.941,1.664,AFP
KIC_3231120,3231120,1,0,3.9001,133.384,3.877,AFP
KIC_3231120,3231120,2,0,3.90011,135.329,3.629,AFP
KIC_3231137,3231137,1,0,3.90017,133.368,2.537,AFP
KIC_3231137,3231137,2,0,1.95003,133.383,2.466,AFP
KIC_3241199,3241199,1,0,0.596172,131.92,1.499,AFP
KIC_3241199,3241199,2,0,0.596169,131.567,1.5,AFP
KIC_3241199,3241199,3,0,0.750373,132.117,3.843,NTP
KIC_3241248,3241248,1,0,0.978057,131.682,1.299,AFP
KIC_3324986,3324986,1,0,1.54042,131.99,1.608,AFP
KIC_3326377,3326377,1,1,13.2271,142.203,3.479,PC
KIC_3326377,3326377,2,1,198.71,156.52,8.662,PC
KIC_3326428,3326428,1,0,7.70055,138.604,4.225,AFP
KIC_3341934,3341934,1,0,18.8395,137.77,5.635,AFP
KIC_3341934,3341934,2,0,18.8395,147.61,9.904,AFP
KIC_3356799,3356799,1,0,0.882722,131.688,3.59,NTP
KIC_3356799,3356799,2,0,0.914856,131.692,2.861,NTP
KIC_3441784,3441784,3,0,0.603271,132.022,2.003,AFP
KIC_3454720,3454720,1,0,0.534164,131.909,1.32,AFP
KIC_3454731,3454731,1,0,2.48376,132.872,4.163,AFP
KIC_3454731,3454731,2,0,2.48402,133.73,6.066,AFP
KIC_3539869,3539869,2,0,2.68743,131.991,8.836,AFP
KIC_3541800,3541800,1,0,4.66233,132.353,2.618,AFP
KIC_3541946,3541946,1,1,17.79,146.856,4.546,PC
KIC_3547523,3547523,1,0,0.643346,131.7,1.993,AFP
KIC_3547523,3547523,2,0,0.643284,131.884,2.128,AFP
KIC_3547760,3547760,1,0,9.84809,136.8,3.097,AFP
KIC_3561656,3561656,3,0,0.958547,132.406,1.576,AFP
KIC_3561656,3561656,4,0,1.9171,131.952,2.726,AFP
KIC_3561700,3561700,1,0,11.6717,134.764,4.846,NTP
KIC_3644653,3644653,1,0,119.683,176.096,29.4,AFP
KIC_3644653,3644653,2,0,119.678,154.537,16.47,AFP
KIC_3645438,3645438,1,1,7.29805,137.867,3.056,PC
KIC_3645438,3645438,2,1,386.372,452.872,11.07,PC
KIC_3661886,3661886,1,1,27.0142,132.524,5.42,PC
KIC_3661886,3661886,2,1,12.5095,136.991,3.46,PC
KIC_3662635,3662635,1,0,0.939501,131.973,1.929,NTP
KIC_3749833,3749833,2,0,0.775182,131.575,2.378,AFP
KIC_3749833,3749833,3,0,0.775199,131.821,2.396,AFP
KIC_3749978,3749978,1,1,28.5065,132.91,7.416,PC
KIC_2995823,2995823,2,0,3.1455,133.934,6.21,AFP
KIC_2996015,2996015,2,0,505.917,400.94,0.507,NTP
KIC_3114167,3114167,1,1,6.77029,136.727,2.319,PC
KIC_3114661,3114661,1,0,0.888595,132.089,1.096,AFP
KIC_3114667,3114667,1,0,0.888587,132.095,1.5,AFP
KIC_3114811,3114811,1,1,11.0895,141.762,6.289,PC
KIC_3216518,3216518,1,0,1.99508,132.509,4.887,AFP
KIC_3216518,3216518,2,0,1.99513,131.537,7.469,AFP
KIC_3216838,3216838,1,0,459.425,259.992,3.817,NTP
KIC_3231341,3231341,1,1,8.14525,132.415,4.222,PC
KIC_3231341,3231341,2,1,12.3336,137.582,4.84,PC
KIC_3231341,3231341,3,1,18.9984,144.746,3.075,PC
KIC_3231341,3231341,4,1,4.24439,132.826,3.02,PC
KIC_3241248,3241248,2,0,0.978045,132.177,1.387,AFP
KIC_3241344,3241344,1,0,3.91268,133.429,3.651,AFP
KIC_3241557,3241557,1,0,1.70334,132.467,1.803,AFP
KIC_3326428,3326428,2,0,3.85039,132.556,4.802,NTP
KIC_3326428,3326428,3,0,7.70051,135.079,4.452,AFP
KIC_3326428,3326428,4,0,5.77477,132.021,14.6,NTP
KIC_3327992,3327992,1,0,2.11551,131.99,6.382,AFP
KIC_3342592,3342592,1,0,17.1773,136.192,7.668,AFP
KIC_3342592,3342592,2,0,17.1773,144.986,7.544,AFP
KIC_3342628,3342628,1,0,459.226,260.376,2.039,NTP
KIC_3425758,3425758,1,0,1.70244,131.726,5.6,NTP
KIC_3442006,3442006,2,0,1.46795,132.595,5.426,AFP
KIC_3442006,3442006,3,0,1.46798,132.095,5.925,AFP
KIC_3442006,3442006,4,0,1.47135,131.964,5.0,AFP
KIC_3541946,3541946,2,1,1.31184,131.8,1.765,PC
KIC_3541946,3541946,3,1,49.5672,169.546,3.922,PC
KIC_3548044,3548044,1,1,67.9688,163.557,8.227,PC
KIC_3548044,3548044,2,1,34.7629,161.745,4.376,PC
KIC_3548369,3548369,1,0,0.671954,131.803,1.451,AFP
KIC_3629100,3629100,1,0,439.76,299.075,7.794,NTP
KIC_3629330,3629330,1,1,85.2774,182.314,10.39,PC
KIC_3645438,3645438,3,1,17.3693,136.637,3.724,PC
KIC_3645863,3645863,1,0,0.759086,131.536,2.608,AFP
KIC_3645863,3645863,2,0,0.759089,131.773,2.606,AFP
KIC_3662838,3662838,1,0,24.8546,149.148,8.994,AFP
KIC_3662838,3662838,2,0,5.48938,136.002,12.55,AFP
KIC_3662838,3662838,3,0,5.49409,132.693,14.51,AFP
KIC_3663141,3663141,1,0,0.591373,131.738,1.787,AFP
KIC_3752110,3752110,1,1,27.943,136.867,5.892,PC
KIC_3756264,3756264,1,1,7.36273,136.861,1.369,PC
KIC_2997178,2997178,1,0,5.9508,135.063,5.03,AFP
KIC_2997455,2997455,1,0,1.12985,131.79,1.451,AFP
KIC_2997459,2997459,1,1,16.337,132.205,3.422,PC
KIC_3115272,3115272,1,0,4.77067,134.924,10.38,NTP
KIC_3115435,3115435,1,0,6.80902,133.322,15.17,NTP
KIC_3115728,3115728,1,0,3.45847,133.361,3.979,AFP
KIC_3217264,3217264,1,1,29.199,156.242,5.14,PC
KIC_3217264,3217264,2,1,160.019,251.283,5.423,PC
KIC_3217264,3217264,3,1,55.3284,186.327,6.664,PC
KIC_3231406,3231406,1,0,0.515312,131.856,0.887,AFP
KIC_3231406,3231406,2,0,0.515318,131.598,1.5,AFP
KIC_3231406,3231406,3,0,0.515322,131.983,1.5,AFP
KIC_3231406,3231406,4,0,0.515318,131.72,1.5,AFP
KIC_3241604,3241604,1,0,1.70335,132.467,1.696,AFP
KIC_3241619,3241619,1,0,1.70335,132.467,2.0,AFP
KIC_3241619,3241619,2,0,1.70338,131.604,3.028,AFP
KIC_3241662,3241662,1,0,1.70335,132.465,1.379,AFP
KIC_3241685,3241685,1,0,4.0337,134.152,8.769,AFP
KIC_3327993,3327993,1,0,2.11553,131.989,4.107,AFP
KIC_3328026,3328026,1,0,2.11549,131.998,3.437,AFP
KIC_3328027,3328027,1,0,2.11546,132.014,3.707,AFP
KIC_3342794,3342794,1,1,14.1722,142.603,2.535,PC
KIC_3342794,3342794,2,1,4.92025,135.414,4.014,PC
KIC_3342952,3342952,1,0,1.03906,131.539,1.6,AFP
KIC_3342970,3342970,1,1,2.71151,132.072,3.112,PC
KIC_3425851,3425851,1,1,110.379,175.931,12.34,PC
KIC_3426367,3426367,1,1,2.10432,133.318,1.163,PC
KIC_3427727,3427727,1,0,0.565233,132.088,2.087,AFP
KIC_3442054,3442054,1,0,117.681,147.207,12.76,AFP
KIC_3442054,3442054,2,0,117.681,178.233,17.16,AFP
KIC_3442055,3442055,1,1,29.6195,133.679,5.721,PC
KIC_3442058,3442058,1,0,1.43011,131.553,2.254,AFP
KIC_3455863,3455863,1,0,3.41285,131.615,6.301,AFP
KIC_3455863,3455863,2,0,3.41285,133.87,6.088,AFP
KIC_3455863,3455863,3,0,3.41277,132.755,5.896,AFP
KIC_3542167,3542167,1,0,4.51228,132.737,14.63,NTP
KIC_3542222,3542222,1,0,0.504384,131.931,1.153,AFP
KIC_3542345,3542345,1,0,2.0157,131.751,2.111,AFP
KIC_3542345,3542345,2,0,1.00785,132.002,2.831,NTP
KIC_3548369,3548369,2,0,0.672921,131.763,2.125,AFP
KIC_3629430,3629430,1,0,0.853425,131.707,2.949,AFP
KIC_3629430,3629430,2,0,0.853424,132.12,3.268,AFP
KIC_3629473,3629473,1,0,0.853429,131.715,3.521,AFP
KIC_3646449,3646449,1,1,65.7517,183.32,6.401,PC
KIC_3663141,3663141,2,0,0.59161,131.713,1.796,AFP
KIC_3663173,3663173,1,1,174.637,184.524,16.18,PC
KIC_3663904,3663904,1,0,4.29795,132.655,8.997,AFP
